Date,Close
2021-08-27,72.69999694824219
2021-08-30,73.41000366210938
2021-08-31,72.98999786376953
2021-09-01,71.58999633789062
2021-09-02,73.02999877929688
2021-09-03,72.61000061035156
2021-09-07,71.69000244140625
2021-09-08,72.5999984741211
2021-09-09,71.44999694824219
2021-09-10,72.91999816894531
2021-09-13,73.51000213623047
2021-09-14,73.5999984741211
2021-09-15,75.45999908447266
2021-09-16,75.66999816894531
2021-09-17,75.33999633789062
2021-09-20,73.91999816894531
2021-09-21,74.36000061035156
2021-09-22,76.19000244140625
2021-09-23,77.25
2021-09-24,78.08999633789062
2021-09-27,79.52999877929688
2021-09-28,79.08999633789062
2021-09-29,78.63999938964844
2021-09-30,78.5199966430664
2021-10-01,79.27999877929688
2021-10-04,81.26000213623047
2021-10-05,82.55999755859375
2021-10-06,81.08000183105469
2021-10-07,81.94999694824219
2021-10-08,82.38999938964844
2021-10-11,83.6500015258789
2021-10-12,83.41999816894531
2021-10-13,83.18000030517578
2021-10-14,84.0
2021-10-15,84.86000061035156
2021-10-18,84.33000183105469
2021-10-19,85.08000183105469
2021-10-20,85.81999969482422
2021-10-21,84.61000061035156
2021-10-22,85.52999877929688
2021-10-25,85.98999786376953
2021-10-26,86.4000015258789
2021-10-27,84.58000183105469
2021-10-28,84.31999969482422
2021-10-29,84.37999725341797
2021-11-01,84.70999908447266
2021-11-02,84.72000122070312
2021-11-03,81.98999786376953
2021-11-04,80.54000091552734
2021-11-05,82.73999786376953
2021-11-08,83.43000030517578
2021-11-09,84.77999877929688
2021-11-10,82.63999938964844
2021-11-11,82.87000274658203
2021-11-12,82.16999816894531
2021-11-15,82.05000305175781
2021-11-16,82.43000030517578
2021-11-17,80.27999877929688
2021-11-18,81.23999786376953
2021-11-19,78.88999938964844
2021-11-22,79.69999694824219
2021-11-23,82.30999755859375
2021-11-24,82.25
2021-11-26,72.72000122070312
2021-11-29,73.44000244140625
2021-11-30,70.56999969482422
2021-12-01,68.87000274658203
2021-12-02,69.66999816894531
2021-12-03,69.87999725341797
2021-12-06,73.08000183105469
2021-12-07,75.44000244140625
2021-12-08,75.81999969482422
2021-12-09,74.41999816894531
2021-12-10,75.1500015258789
2021-12-13,74.38999938964844
2021-12-14,73.69999694824219
2021-12-15,73.87999725341797
2021-12-16,75.0199966430664
2021-12-17,73.5199966430664
2021-12-20,71.5199966430664
2021-12-21,73.9800033569336
2021-12-22,75.29000091552734
2021-12-23,76.8499984741211
2021-12-27,78.5999984741211
2021-12-28,78.94000244140625
2021-12-29,79.2300033569336
2021-12-30,79.31999969482422
2021-12-31,77.77999877929688
2022-01-03,78.9800033569336
2022-01-04,80.0
2022-01-05,80.80000305175781
2022-01-06,81.98999786376953
2022-01-07,81.75
2022-01-10,80.87000274658203
2022-01-11,83.72000122070312
2022-01-12,84.66999816894531
2022-01-13,84.47000122070312
2022-01-14,86.05999755859375
2022-01-18,87.51000213623047
2022-01-19,88.44000244140625
2022-01-20,88.37999725341797
2022-01-21,87.88999938964844
2022-01-24,86.2699966430664
2022-01-25,88.19999694824219
2022-01-26,89.95999908447266
2022-01-27,89.33999633789062
2022-01-28,90.02999877929688
2022-01-31,91.20999908447266
2022-02-01,89.16000366210938
2022-02-02,89.47000122070312
2022-02-03,91.11000061035156
2022-02-04,93.2699966430664
2022-02-07,92.69000244140625
2022-02-08,90.77999877929688
2022-02-09,91.55000305175781
2022-02-10,91.41000366210938
2022-02-11,94.44000244140625
2022-02-14,96.4800033569336
2022-02-15,93.27999877929688
2022-02-16,94.80999755859375
2022-02-17,92.97000122070312
2022-02-18,93.54000091552734
2022-02-22,96.83999633789062
2022-02-23,96.83999633789062
2022-02-24,99.08000183105469
2022-02-25,97.93000030517578
2022-02-28,100.98999786376953
2022-03-01,104.97000122070312
2022-03-02,112.93000030517578
2022-03-03,110.45999908447266
2022-03-04,118.11000061035156
2022-03-07,123.20999908447266
2022-03-08,127.9800033569336
2022-03-09,111.13999938964844
2022-03-10,109.33000183105469
2022-03-11,112.66999816894531
2022-03-14,106.9000015258789
2022-03-15,99.91000366210938
2022-03-16,98.0199966430664
2022-03-17,106.63999938964844
2022-03-18,107.93000030517578
2022-03-21,115.62000274658203
2022-03-22,115.4800033569336
2022-03-23,121.5999984741211
2022-03-24,119.02999877929688
2022-03-25,120.6500015258789
2022-03-28,112.4800033569336
2022-03-29,110.2300033569336
2022-03-30,113.44999694824219
2022-03-31,107.91000366210938
2022-04-01,104.38999938964844
2022-04-04,107.52999877929688
2022-04-05,106.63999938964844
2022-04-06,101.06999969482422
2022-04-07,100.58000183105469
2022-04-08,102.77999877929688
2022-04-11,98.4800033569336
2022-04-12,104.63999938964844
2022-04-13,108.77999877929688
2022-04-14,111.69999694824219
2022-04-18,113.16000366210938
2022-04-19,107.25
2022-04-20,106.80000305175781
2022-04-21,108.33000183105469
2022-04-22,106.6500015258789
2022-04-25,102.31999969482422
2022-04-26,104.98999786376953
2022-04-27,105.31999969482422
2022-04-28,107.58999633789062
2022-04-29,109.33999633789062
2022-05-02,107.58000183105469
2022-05-03,104.97000122070312
2022-05-04,110.13999938964844
2022-05-05,110.9000015258789
2022-05-06,112.38999938964844
2022-05-09,105.94000244140625
2022-05-10,102.45999908447266
2022-05-11,107.51000213623047
2022-05-12,107.44999694824219
2022-05-13,111.55000305175781
2022-05-16,114.23999786376953
2022-05-17,111.93000030517578
2022-05-18,109.11000061035156
2022-05-19,112.04000091552734
2022-05-20,112.55000305175781
2022-05-23,113.41999816894531
2022-05-24,113.55999755859375
2022-05-25,114.02999877929688
2022-05-26,117.4000015258789
2022-05-27,119.43000030517578
2022-05-31,122.83999633789062
2022-06-01,116.29000091552734
2022-06-02,117.61000061035156
2022-06-03,119.72000122070312
2022-06-06,119.51000213623047
2022-06-07,120.56999969482422
2022-06-08,123.58000183105469
2022-06-09,123.06999969482422
2022-06-10,122.01000213623047
2022-06-13,122.2699966430664
2022-06-14,121.16999816894531
2022-06-15,118.51000213623047
2022-06-16,119.80999755859375
2022-06-17,113.12000274658203
2022-06-21,114.6500015258789
2022-06-22,111.73999786376953
2022-06-23,110.05000305175781
2022-06-24,113.12000274658203
2022-06-27,115.08999633789062
2022-06-28,117.9800033569336
2022-06-29,116.26000213623047
2022-06-30,114.80999755859375
2022-07-01,111.62999725341797
2022-07-05,102.7699966430664
2022-07-06,100.69000244140625
2022-07-07,104.6500015258789
2022-07-08,107.0199966430664
2022-07-11,107.0999984741211
2022-07-12,99.48999786376953
2022-07-13,99.56999969482422
2022-07-14,99.0999984741211
2022-07-15,101.16000366210938
2022-07-18,106.2699966430664
2022-07-19,107.3499984741211
2022-07-20,106.91999816894531
2022-07-21,103.86000061035156
2022-07-22,103.19999694824219
2022-07-25,105.1500015258789
2022-07-26,104.4000015258789
2022-07-27,106.62000274658203
2022-07-28,107.13999938964844
2022-07-29,110.01000213623047
2022-08-01,100.02999877929688
2022-08-02,100.54000091552734
2022-08-03,96.77999877929688
2022-08-04,94.12000274658203
2022-08-05,94.91999816894531
2022-08-08,96.6500015258789
2022-08-09,96.30999755859375
2022-08-10,97.4000015258789
2022-08-11,99.5999984741211
2022-08-12,98.1500015258789
2022-08-15,95.0999984741211
2022-08-16,92.33999633789062
2022-08-17,93.6500015258789
2022-08-18,96.58999633789062
2022-08-19,96.72000122070312
2022-08-22,96.4800033569336
2022-08-23,100.22000122070312
2022-08-24,101.22000122070312
2022-08-25,99.33999633789062
2022-08-26,100.98999786376953
2022-08-29,105.08999633789062
2022-08-30,99.30999755859375
2022-08-31,96.48999786376953
2022-09-01,92.36000061035156
2022-09-02,93.0199966430664
2022-09-06,92.83000183105469
2022-09-07,88.0
2022-09-08,89.1500015258789
2022-09-09,92.83999633789062
2022-09-12,94.0
2022-09-13,93.16999816894531
2022-09-14,94.0999984741211
2022-09-15,90.83999633789062
2022-09-16,91.3499984741211
2022-09-19,92.0
2022-09-20,90.62000274658203
2022-09-21,89.83000183105469
2022-09-22,90.45999908447266
2022-09-23,86.1500015258789
2022-09-26,84.05999755859375
2022-09-27,86.2699966430664
2022-09-28,89.31999969482422
2022-09-29,88.48999786376953
2022-09-30,87.95999908447266
2022-10-03,88.86000061035156
2022-10-04,91.80000305175781
2022-10-05,93.37000274658203
2022-10-06,94.41999816894531
2022-10-07,97.91999816894531
2022-10-10,96.19000244140625
2022-10-11,94.29000091552734
2022-10-12,92.44999694824219
2022-10-13,94.56999969482422
2022-10-14,91.62999725341797
2022-10-17,91.62000274658203
2022-10-18,90.02999877929688
2022-10-19,92.41000366210938
2022-10-20,92.37999725341797
2022-10-21,93.5
2022-10-24,93.26000213623047
2022-10-25,93.5199966430664
2022-10-26,95.69000244140625
2022-10-27,96.95999908447266
2022-10-28,95.7699966430664
2022-10-31,94.83000183105469
2022-11-01,94.6500015258789
2022-11-02,96.16000366210938
2022-11-03,94.66999816894531
2022-11-04,98.56999969482422
2022-11-07,97.91999816894531
2022-11-08,95.36000061035156
2022-11-09,92.6500015258789
2022-11-10,93.66999816894531
2022-11-11,95.98999786376953
2022-11-14,93.13999938964844
2022-11-15,93.86000061035156
2022-11-16,92.86000061035156
2022-11-17,89.77999877929688
2022-11-18,87.62000274658203
2022-11-21,87.44999694824219
2022-11-22,88.36000061035156
2022-11-23,85.41000366210938
2022-11-25,83.62999725341797
2022-11-28,83.19000244140625
2022-11-29,83.02999877929688
2022-11-30,85.43000030517578
2022-12-01,86.87999725341797
2022-12-02,85.56999969482422
2022-12-05,82.68000030517578
2022-12-06,79.3499984741211
2022-12-07,77.16999816894531
2022-12-08,76.1500015258789
2022-12-09,76.0999984741211
2022-12-12,77.98999786376953
2022-12-13,80.68000030517578
2022-12-14,82.69999694824219
2022-12-15,81.20999908447266
2022-12-16,79.04000091552734
2022-12-19,79.80000305175781
2022-12-20,79.98999786376953
2022-12-21,82.19999694824219
2022-12-22,80.9800033569336
2022-12-23,83.91999816894531
2022-12-27,84.33000183105469
2022-12-28,83.26000213623047
2022-12-29,82.26000213623047
2022-12-30,85.91000366210938
2023-01-03,82.0999984741211
2023-01-04,77.83999633789062
2023-01-05,78.69000244140625
2023-01-06,78.56999969482422
2023-01-09,79.6500015258789
2023-01-10,80.0999984741211
2023-01-11,82.66999816894531
2023-01-12,84.02999877929688
2023-01-13,85.27999877929688
2023-01-17,85.91999816894531
2023-01-18,84.9800033569336
2023-01-19,86.16000366210938
2023-01-20,87.62999725341797
2023-01-23,88.19000244140625
2023-01-24,86.12999725341797
2023-01-25,86.12000274658203
2023-01-26,87.47000122070312
2023-01-27,86.66000366210938
2023-01-30,84.9000015258789
2023-01-31,84.48999786376953
2023-02-01,82.83999633789062
2023-02-02,82.16999816894531
2023-02-03,79.94000244140625
2023-02-06,80.98999786376953
2023-02-07,83.69000244140625
2023-02-08,85.08999633789062
2023-02-09,84.5
2023-02-10,86.38999938964844
2023-02-13,86.61000061035156
2023-02-14,85.58000183105469
2023-02-15,85.37999725341797
2023-02-16,85.13999938964844
2023-02-17,83.0
2023-02-21,83.05000305175781
2023-02-22,80.5999984741211
2023-02-23,82.20999908447266
2023-02-24,83.16000366210938
2023-02-27,82.44999694824219
2023-02-28,83.88999938964844
2023-03-01,84.30999755859375
2023-03-02,84.75
2023-03-03,85.83000183105469
2023-03-06,86.18000030517578
2023-03-07,83.29000091552734
2023-03-08,82.66000366210938
2023-03-09,81.58999633789062
2023-03-10,82.77999877929688
2023-03-13,80.7699966430664
2023-03-14,77.44999694824219
2023-03-15,73.69000244140625
2023-03-16,74.69999694824219
2023-03-17,72.97000122070312
2023-03-20,73.79000091552734
2023-03-21,75.31999969482422
2023-03-22,76.69000244140625
2023-03-23,75.91000366210938
2023-03-24,74.98999786376953
2023-03-27,78.12000274658203
2023-03-28,78.6500015258789
2023-03-29,78.27999877929688
2023-03-30,79.2699966430664
2023-03-31,79.7699966430664
2023-04-03,84.93000030517578
2023-04-04,84.94000244140625
2023-04-05,84.98999786376953
2023-04-06,85.12000274658203
2023-04-10,84.18000030517578
2023-04-11,85.61000061035156
2023-04-12,87.33000183105469
2023-04-13,86.08999633789062
2023-04-14,86.30999755859375
2023-04-17,84.76000213623047
2023-04-18,84.7699966430664
2023-04-19,83.12000274658203
2023-04-20,81.0999984741211
2023-04-21,81.66000366210938
2023-04-24,82.7300033569336
2023-04-25,80.7699966430664
2023-04-26,77.69000244140625
2023-04-27,78.37000274658203
2023-04-28,79.54000091552734
2023-05-01,79.30999755859375
2023-05-02,75.31999969482422
2023-05-03,72.33000183105469
2023-05-04,72.5
2023-05-05,75.30000305175781
2023-05-08,77.01000213623047
2023-05-09,77.44000244140625
2023-05-10,76.41000366210938
2023-05-11,74.9800033569336
2023-05-12,74.16999816894531
2023-05-15,75.2300033569336
2023-05-16,74.91000366210938
2023-05-17,76.95999908447266
2023-05-18,75.86000061035156
2023-05-19,75.58000183105469
2023-05-22,75.98999786376953
2023-05-23,76.83999633789062
2023-05-24,78.36000061035156
2023-05-25,76.26000213623047
2023-05-26,76.94999694824219
2023-05-30,73.54000091552734
2023-05-31,72.66000366210938
2023-06-01,74.27999877929688
2023-06-02,76.12999725341797
2023-06-05,76.70999908447266
2023-06-06,76.29000091552734
2023-06-07,76.94999694824219
2023-06-08,75.95999908447266
2023-06-09,74.79000091552734
2023-06-12,71.83999633789062
2023-06-13,74.29000091552734
2023-06-14,73.19999694824219
2023-06-15,75.66999816894531
2023-06-16,76.61000061035156
2023-06-20,75.9000015258789
2023-06-21,77.12000274658203
2023-06-22,74.13999938964844
2023-06-23,73.8499984741211
2023-06-26,74.18000030517578
2023-06-27,72.26000213623047
2023-06-28,74.02999877929688
2023-06-29,74.33999633789062
2023-06-30,74.9000015258789
2023-07-03,74.6500015258789
2023-07-05,76.6500015258789
2023-07-06,76.5199966430664
2023-07-07,78.47000122070312
2023-07-10,77.69000244140625
2023-07-11,79.4000015258789
2023-07-12,80.11000061035156
2023-07-13,81.36000061035156
2023-07-14,79.87000274658203
2023-07-17,78.5
2023-07-18,79.62999725341797
2023-07-19,79.45999908447266
2023-07-20,79.63999938964844
2023-07-21,81.06999969482422
2023-07-24,82.73999786376953
2023-07-25,83.63999938964844
2023-07-26,82.91999816894531
2023-07-27,84.23999786376953
2023-07-28,84.98999786376953
2023-07-31,85.55999755859375
2023-08-01,84.91000366210938
2023-08-02,83.19999694824219
2023-08-03,85.13999938964844
2023-08-04,86.23999786376953
2023-08-07,85.33999633789062
2023-08-08,86.16999816894531
2023-08-09,87.55000305175781
2023-08-10,86.4000015258789
2023-08-11,86.80999755859375
2023-08-14,86.20999908447266
2023-08-15,84.88999938964844
2023-08-16,83.44999694824219
2023-08-17,84.12000274658203
2023-08-18,84.80000305175781
2023-08-21,84.45999908447266
2023-08-22,84.02999877929688
2023-08-23,83.20999908447266
2023-08-24,83.36000061035156
2023-08-25,84.4800033569336
2023-08-28,84.41999816894531
2023-08-29,85.48999786376953
2023-08-30,85.86000061035156
2023-08-31,86.86000061035156
2023-09-01,88.55000305175781
2023-09-05,90.04000091552734
2023-09-06,90.5999984741211
2023-09-07,89.91999816894531
2023-09-08,90.6500015258789
2023-09-11,90.63999938964844
2023-09-12,92.05999755859375
2023-09-13,91.87999725341797
2023-09-14,93.69999694824219
2023-09-15,93.93000030517578
2023-09-18,94.43000030517578
2023-09-19,94.33999633789062
2023-09-20,93.52999877929688
2023-09-21,93.30000305175781
2023-09-22,93.2699966430664
2023-09-25,93.29000091552734
2023-09-26,93.95999908447266
2023-09-27,96.55000305175781
